"소재지(시군구)별(1)",소재지(시군구)별(2),2019,2019,2019,2019,2019,2019,2019
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"울산광역시",동구,159656,159656,0,159656,0,100.00,100.00
"울산광역시",북구,217796,217796,0,217796,0,100.00,100.00
"울산광역시",울주군,223167,221022,2145,168720,54447,99.04,75.60
"세종특별자치시",소계,340575,309581,30994,293820,46755,90.90,86.27
"세종특별자치시",세종특별자치시,340575,309581,30994,293820,46755,90.90,86.27
"경기도",소계,13239666,12221217,1018449,12505872,733794,92.31,94.46
"경기도",수원시,1194465,1194465,0,1194465,0,100.00,100.00
"경기도",성남시,942724,942724,0,942724,0,100.00,100.00
"경기도",고양시,1066351,1006634,59717,1066351,0,94.40,100.00
"경기도",용인시,1059609,1015421,44188,1001593,58016,95.83,94.52
"경기도",부천시,829996,829996,0,829996,0,100.00,100.00
"경기도",안산시,650918,650918,0,650918,0,100.00,100.00
"경기도",안양시,567044,567044,0,567044,0,100.00,100.00
"경기도",남양주시,701830,631647,70183,668362,33468,90.00,95.23
"경기도",화성시,815396,595239,220157,741774,73622,73.00,90.97
"경기도",평택시,513027,479680,33347,470669,42358,93.50,91.74
"경기도",의정부시,451868,451868,0,451868,0,100.00,100.00
"경기도",시흥시,473682,473682,0,473682,0,100.00,100.00
"경기도",파주시,454040,405594,48446,407607,46433,89.33,89.77
"경기도",광명시,316552,316552,0,316552,0,100.00,100.00
"경기도",김포시,437221,403643,33578,413642,23579,92.32,94.61
"경기도",군포시,275852,275852,0,275852,0,100.00,100.00
"경기도",광주시,372654,202751,169903,344916,27738,54.41,92.56
"경기도",이천시,215834,146823,69011,146823,69011,68.03,68.03
"경기도",양주시,222314,166735,55579,186247,36067,75.00,83.78
"경기도",오산시,226379,226379,0,226379,0,100.00,100.00
"경기도",구리시,199265,199265,0,199265,0,100.00,100.00
"경기도",안성시,183405,143056,40349,114275,69130,78.00,62.31
"경기도",포천시,148379,79531,68848,77662,70717,53.60,52.34
"경기도",의왕시,161153,161153,0,161153,0,100.00,100.00
"경기도",하남시,272455,272455,0,272455,0,100.00,100.00
"경기도",여주시,111083,73152,37931,73152,37931,65.85,65.85
"경기도",양평군,116874,88809,28065,30540,86334,75.99,26.13
"경기도",동두천시,94768,90321,4447,94768,0,95.31,100.00
"경기도",과천시,58289,58289,0,58289,0,100.00,100.00
"경기도",가평군,62415,36432,25983,19632,42783,58.37,31.45
"경기도",연천군,43824,35107,8717,27217,16607,80.11,62.11
"강원도",소계,1541502,1258048,283454,1191688,349814,81.61,77.31
"강원도",춘천시,281291,256253,25038,227681,53610,91.10,80.94
"강원도",원주시,349215,312862,36353,292135,57080,89.59,83.65
"강원도",강릉시,213442,186570,26872,185002,28440,87.41,86.68
"강원도",동해시,90522,90125,397,90522,0,99.56,100.00
"강원도",태백시,43866,42857,1009,43866,0,97.70,100.00
"강원도",속초시,81786,81786,0,81786,0,100.00,100.00
"강원도",삼척시,67228,53172,14056,56560,10668,79.09,84.13
"강원도",홍천군,69150,34554,34596,35042,34108,49.97,50.68
"강원도",횡성군,46575,19391,27184,20978,25597,41.63,45.04
"강원도",영월군,39127,24260,14867,24260,14867,62.00,62.00
"강원도",평창군,42106,18296,23810,10258,31848,43.45,24.36
"강원도",정선군,37271,24461,12810,24078,13193,65.63,64.60
"강원도",철원군,45584,41174,4410,41174,4410,90.33,90.33
"강원도",화천군,24917,13729,11188,8523,16394,55.10,34.21
"강원도",양구군,22764,12561,10203,14574,8190,55.18,64.02
"강원도",인제군,31672,19003,12669,9526,22146,60.00,30.08
