"소재지(시군구)별(1)",소재지(시군구)별(2),2019,2019,2019,2019,2019
"소재지(시군구)별(1)",소재지(시군구)별(2),합계,도시지역,도시지역,비도시지역,비도시지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),비율 (%)
"경기도",안양시,58467312,58467312,100.0,0,0.0
"경기도",남양주시,458115470,312534183,68.2,145581287,31.8
"경기도",화성시,697766499,308091300,44.2,389675199,55.8
"경기도",평택시,458244178,279170179,60.9,179073999,39.1
"경기도",의정부시,81544832,81544832,100.0,0,0.0
"경기도",시흥시,138660046,138660046,100.0,0,0.0
"경기도",파주시,673229199,258247346,38.4,414981853,61.6
"경기도",광명시,38526428,38526428,100.0,0,0.0
"경기도",김포시,276612088,127053570,45.9,149558518,54.1
"경기도",군포시,36416854,36416854,100.0,0,0.0
"경기도",광주시,430990347,235823277,54.7,195167070,45.3
"경기도",이천시,461421891,142162577,30.8,319259314,69.2
"경기도",양주시,310390297,127261940,41.0,183128357,59.0
"경기도",오산시,42707724,42707724,100.0,0,0.0
"경기도",구리시,33325064,33325064,100.0,0,0.0
"경기도",안성시,553418704,56890556,10.3,496528148,89.7
"경기도",포천시,826957493,81539271,9.9,745418222,90.1
"경기도",의왕시,53987611,53987611,100.0,0,0.0
"경기도",하남시,92991186,92991186,100.0,0,0.0
"경기도",여주시,608298372,148683946,24.4,459614426,75.6
"경기도",양평군,877651360,42221957,4.8,835429403,95.2
"경기도",동두천시,95664308,95664308,100.0,0,0.0
"경기도",과천시,35868319,35868319,100.0,0,0.0
"경기도",가평군,843690575,144861606,17.2,698828969,82.8
"경기도",연천군,676318066,143029959,21.1,533288107,78.9
"강원도",소계,16828280729,4064900399,24.2,12763380330,75.8
"강원도",춘천시,1116373900,110442842,9.9,1005931058,90.1
"강원도",원주시,868240238,188983180,21.8,679257058,78.2
"강원도",강릉시,1040783864,137020546,13.2,903763318,86.8
"강원도",동해시,180201980,180201980,100.0,0,0.0
"강원도",태백시,303521188,303521188,100.0,0,0.0
"강원도",속초시,105760448,105760448,100.0,0,0.0
"강원도",삼척시,1187839038,395661864,33.3,792177174,66.7
"강원도",홍천군,1820310462,107403724,5.9,1712906738,94.1
"강원도",횡성군,998066556,72421950,7.3,925644606,92.7
